Xcoord,Ycoord,Depth
1.64,1.18,28.39000
1.64,1.20,28.64000
1.64,1.22,28.90000
1.64,1.24,29.17000
1.64,1.26,29.44000
1.64,1.28,29.73000
1.64,1.30,30.02000
1.64,1.32,30.31000
1.64,1.34,30.62000
1.64,1.36,30.93000
1.64,1.38,31.25000
1.64,1.40,31.57000
1.64,1.42,31.90000
1.64,1.44,32.25000
1.64,1.46,32.59000
1.64,1.48,32.95000
1.64,1.50,33.31000
1.64,1.52,33.68000
1.64,1.54,34.06000
1.64,1.56,34.44000
1.64,1.58,34.83000
1.64,1.60,35.23000
1.64,1.62,35.64000
1.64,1.64,36.05000
1.64,1.66,36.47000
1.64,1.68,36.90000
1.64,1.70,37.34000
1.64,1.72,37.78000
1.64,1.74,38.23000
1.64,1.76,38.69000
1.64,1.78,39.15000
1.64,1.80,39.63000
1.64,1.82,40.11000
1.64,1.84,40.59000
1.64,1.86,41.09000
1.64,1.88,41.59000
1.64,1.90,42.10000
1.64,1.92,42.61000
1.64,1.94,43.14000
1.64,1.96,43.67000
1.64,1.98,44.21000
1.64,2.00,44.75000
1.64,2.02,45.30000
1.64,2.04,45.86000
1.64,2.06,46.43000
1.64,2.08,47.01000
1.64,2.10,47.59000
1.64,2.12,48.18000
1.64,2.14,48.77000
1.64,2.16,49.38000
1.64,2.18,49.99000
1.64,2.20,50.61000
1.64,2.22,51.23000
1.64,2.24,51.87000
1.64,2.26,52.51000
1.64,2.28,53.16000
1.64,2.30,53.81000
1.64,2.32,54.47000
1.64,2.34,55.14000
1.64,2.36,55.82000
1.64,2.38,56.51000
1.64,2.40,57.20000
1.64,2.42,57.90000
1.64,2.44,58.60000
1.64,2.46,59.32000
1.64,2.48,60.04000
1.64,2.50,60.77000
1.64,2.52,61.50000
1.64,2.54,62.25000
1.64,2.56,63.00000
1.64,2.58,63.75000
1.64,2.60,64.52000
1.64,2.62,65.29000
1.64,2.64,66.07000
1.64,2.66,66.86000
1.64,2.68,67.65000
1.64,2.70,68.45000
1.64,2.72,69.26000
1.64,2.74,70.08000
1.64,2.76,70.90000
1.64,2.78,71.73000
1.64,2.80,72.57000
1.64,2.82,73.42000
1.64,2.84,74.27000
1.64,2.86,75.13000
1.64,2.88,76.00000
1.64,2.90,76.87000
1.64,2.92,77.76000
1.64,2.94,78.65000
1.64,2.96,79.54000
1.64,2.98,80.45000
1.64,3.00,81.36000
1.64,3.02,82.28000
1.64,3.04,83.20000
1.64,3.06,84.14000
1.64,3.08,85.08000
1.64,3.10,86.03000
1.64,3.12,86.98000
1.64,3.14,87.94000
1.64,3.16,88.91000
1.64,3.18,89.89000
1.64,3.20,90.88000
1.64,3.22,91.87000
1.64,3.24,92.87000
1.64,3.26,93.87000
1.64,3.28,94.89000
1.64,3.30,95.91000
1.64,3.32,96.94000
1.64,3.34,97.98000
1.64,3.36,99.02000
1.64,3.38,100.07000
1.64,3.40,101.13000
1.64,3.42,102.19000
1.64,3.44,103.26000
1.64,3.46,104.34000
1.64,3.48,105.43000
1.64,3.50,106.53000
1.64,3.52,107.63000
1.64,3.54,108.74000
1.64,3.56,109.85000
1.64,3.58,110.98000
1.64,3.60,112.11000
1.64,3.62,113.25000
1.64,3.64,114.39000
1.64,3.66,115.55000
1.64,3.68,116.71000
1.64,3.70,117.88000
1.64,3.72,119.05000
1.64,3.74,120.23000
1.64,3.76,121.42000
1.64,3.78,122.62000
1.64,3.80,123.82000
1.64,3.82,125.04000
1.64,3.84,126.25000
1.64,3.86,127.48000
1.64,3.88,128.71000
1.64,3.90,129.96000
1.64,3.92,131.20000
1.64,3.94,132.46000
1.64,3.96,133.72000
1.64,3.98,134.99000
1.64,4.00,136.27000
1.66,0.00,26.58000
1.66,0.02,26.40000
1.66,0.04,26.23000
1.66,0.06,26.07000
1.66,0.08,25.91000
1.66,0.10,25.76000
1.66,0.12,25.62000
1.66,0.14,25.48000
1.66,0.16,25.36000
1.66,0.18,25.24000
1.66,0.20,25.12000
1.66,0.22,25.02000
1.66,0.24,24.92000
1.66,0.26,24.83000
1.66,0.28,24.75000
1.66,0.30,24.67000
1.66,0.32,24.60000
1.66,0.34,24.54000
1.66,0.36,24.48000
1.66,0.38,24.44000
1.66,0.40,24.40000
1.66,0.42,24.36000
1.66,0.44,24.34000
1.66,0.46,24.32000
1.66,0.48,24.31000
1.66,0.50,24.31000
1.66,0.52,24.31000
1.66,0.54,24.32000
1.66,0.56,24.34000
1.66,0.58,24.36000
1.66,0.60,24.40000
1.66,0.62,24.44000
1.66,0.64,24.48000
1.66,0.66,24.54000
1.66,0.68,24.60000
1.66,0.70,24.67000
1.66,0.72,24.75000
1.66,0.74,24.83000
1.66,0.76,24.92000
1.66,0.78,25.02000
1.66,0.80,25.12000
1.66,0.82,25.24000
1.66,0.84,25.36000
1.66,0.86,25.48000
1.66,0.88,25.62000
1.66,0.90,25.76000
1.66,0.92,25.91000
1.66,0.94,26.07000
1.66,0.96,26.23000
1.66,0.98,26.40000
1.66,1.00,26.58000
1.66,1.02,26.76000
1.66,1.04,26.96000
1.66,1.06,27.16000
1.66,1.08,27.36000
1.66,1.10,27.58000
1.66,1.12,27.80000
1.66,1.14,28.03000
1.66,1.16,28.26000
1.66,1.18,28.51000
1.66,1.20,28.76000
1.66,1.22,29.02000
1.66,1.24,29.28000
1.66,1.26,29.56000
1.66,1.28,29.84000
1.66,1.30,30.12000
1.66,1.32,30.42000
1.66,1.34,30.72000
1.66,1.36,31.03000
1.66,1.38,31.34000
1.66,1.40,31.67000
1.66,1.42,32.00000
1.66,1.44,32.34000
1.66,1.46,32.68000
1.66,1.48,33.03000
1.66,1.50,33.39000
1.66,1.52,33.76000
1.66,1.54,34.14000
1.66,1.56,34.52000
1.66,1.58,34.91000
1.66,1.60,35.30000
1.66,1.62,35.71000
1.66,1.64,36.12000
1.66,1.66,36.53000
1.66,1.68,36.96000
1.66,1.70,37.39000
1.66,1.72,37.83000
1.66,1.74,38.28000
1.66,1.76,38.73000
1.66,1.78,39.20000
1.66,1.80,39.66000
1.66,1.82,40.14000
1.66,1.84,40.62000
1.66,1.86,41.12000
1.66,1.88,41.61000
1.66,1.90,42.12000
1.66,1.92,42.63000
1.66,1.94,43.15000
1.66,1.96,43.68000
1.66,1.98,44.21000
1.66,2.00,44.75000
1.66,2.02,45.30000
1.66,2.04,45.86000
1.66,2.06,46.42000
1.66,2.08,46.99000
1.66,2.10,47.57000
1.66,2.12,48.16000
1.66,2.14,48.75000
1.66,2.16,49.35000
1.66,2.18,49.96000
1.66,2.20,50.57000
1.66,2.22,51.19000
1.66,2.24,51.82000
1.66,2.26,52.46000
1.66,2.28,53.10000
1.66,2.30,53.75000
1.66,2.32,54.41000
1.66,2.34,55.07000
1.66,2.36,55.75000
1.66,2.38,56.43000
1.66,2.40,57.11000
1.66,2.42,57.81000
1.66,2.44,58.51000
1.66,2.46,59.22000
1.66,2.48,59.93000
1.66,2.50,60.66000
1.66,2.52,61.39000
1.66,2.54,62.13000
1.66,2.56,62.87000
1.66,2.58,63.62000
1.66,2.60,64.38000
1.66,2.62,65.15000
1.66,2.64,65.93000
1.66,2.66,66.71000
1.66,2.68,67.50000
1.66,2.70,68.29000
1.66,2.72,69.10000
1.66,2.74,69.91000
1.66,2.76,70.72000
1.66,2.78,71.55000
1.66,2.80,72.38000
1.66,2.82,73.22000
1.66,2.84,74.07000
1.66,2.86,74.92000
1.66,2.88,75.78000
1.66,2.90,76.65000
1.66,2.92,77.53000
1.66,2.94,78.41000
1.66,2.96,79.30000
1.66,2.98,80.20000
1.66,3.00,81.11000
1.66,3.02,82.02000
1.66,3.04,82.94000
1.66,3.06,83.87000
1.66,3.08,84.80000
1.66,3.10,85.74000
1.66,3.12,86.69000
1.66,3.14,87.65000
1.66,3.16,88.61000
1.66,3.18,89.58000
1.66,3.20,90.56000
1.66,3.22,91.54000
1.66,3.24,92.53000
1.66,3.26,93.53000
1.66,3.28,94.54000
1.66,3.30,95.56000
1.66,3.32,96.58000
1.66,3.34,97.61000
1.66,3.36,98.64000
1.66,3.38,99.69000
1.66,3.40,100.74000
1.66,3.42,101.79000
1.66,3.44,102.86000
1.66,3.46,103.93000
1.66,3.48,105.01000
1.66,3.50,106.10000
1.66,3.52,107.19000
1.66,3.54,108.29000
1.66,3.56,109.40000
1.66,3.58,110.52000
1.66,3.60,111.64000
1.66,3.62,112.77000
1.66,3.64,113.91000
1.66,3.66,115.06000
1.66,3.68,116.21000
1.66,3.70,117.37000
1.66,3.72,118.53000
1.66,3.74,119.71000
1.66,3.76,120.89000
1.66,3.78,122.08000
1.66,3.80,123.27000
1.66,3.82,124.48000
1.66,3.84,125.69000
1.66,3.86,126.91000
1.66,3.88,128.13000
1.66,3.90,129.36000
1.66,3.92,130.60000
1.66,3.94,131.85000
1.66,3.96,133.10000
1.66,3.98,134.37000
1.66,4.00,135.63000
1.68,0.00,26.71000
1.68,0.02,26.53000
1.68,0.04,26.37000
1.68,0.06,26.20000
1.68,0.08,26.05000
1.68,0.10,25.90000
1.68,0.12,25.76000
1.68,0.14,25.63000
1.68,0.16,25.50000
1.68,0.18,25.38000
1.68,0.20,25.27000
1.68,0.22,25.16000
1.68,0.24,25.07000
1.68,0.26,24.98000
1.68,0.28,24.89000
1.68,0.30,24.82000
1.68,0.32,24.75000
1.68,0.34,24.69000
1.68,0.36,24.63000
1.68,0.38,24.59000
1.68,0.40,24.55000
1.68,0.42,24.51000
1.68,0.44,24.49000
1.68,0.46,24.47000
1.68,0.48,24.46000
1.68,0.50,24.46000
1.68,0.52,24.46000
1.68,0.54,24.47000
1.68,0.56,24.49000
1.68,0.58,24.51000
1.68,0.60,24.55000
1.68,0.62,24.59000
1.68,0.64,24.63000
1.68,0.66,24.69000
1.68,0.68,24.75000
1.68,0.70,24.82000
1.68,0.72,24.89000
1.68,0.74,24.98000
1.68,0.76,25.07000
1.68,0.78,25.16000
1.68,0.80,25.27000
1.68,0.82,25.38000
1.68,0.84,25.50000
1.68,0.86,25.63000
1.68,0.88,25.76000
1.68,0.90,25.90000
1.68,0.92,26.05000
1.68,0.94,26.20000
1.68,0.96,26.37000
1.68,0.98,26.53000
1.68,1.00,26.71000
1.68,1.02,26.90000
1.68,1.04,27.09000
1.68,1.06,27.29000
1.68,1.08,27.49000
1.68,1.10,27.70000
1.68,1.12,27.92000
1.68,1.14,28.15000
1.68,1.16,28.39000
1.68,1.18,28.63000
1.68,1.20,28.88000
1.68,1.22,29.13000
1.68,1.24,29.40000
1.68,1.26,29.67000
1.68,1.28,29.95000
1.68,1.30,30.23000
1.68,1.32,30.52000
1.68,1.34,30.82000
1.68,1.36,31.13000
1.68,1.38,31.44000
1.68,1.40,31.77000
1.68,1.42,32.09000
1.68,1.44,32.43000
1.68,1.46,32.77000
1.68,1.48,33.12000
1.68,1.50,33.48000
1.68,1.52,33.84000
1.68,1.54,34.22000
1.68,1.56,34.60000
1.68,1.58,34.98000
1.68,1.60,35.37000
1.68,1.62,35.78000
1.68,1.64,36.18000
1.68,1.66,36.60000
1.68,1.68,37.02000
1.68,1.70,37.45000
1.68,1.72,37.89000
1.68,1.74,38.33000
1.68,1.76,38.78000
1.68,1.78,39.24000
1.68,1.80,39.71000
1.68,1.82,40.18000
1.68,1.84,40.66000
1.68,1.86,41.15000
1.68,1.88,41.64000
1.68,1.90,42.14000
1.68,1.92,42.65000
1.68,1.94,43.17000
1.68,1.96,43.69000
1.68,1.98,44.22000
1.68,2.00,44.76000
1.68,2.02,45.30000
1.68,2.04,45.86000
1.68,2.06,46.42000
1.68,2.08,46.98000
1.68,2.10,47.56000
1.68,2.12,48.14000
1.68,2.14,48.73000
1.68,2.16,49.32000
1.68,2.18,49.93000
1.68,2.20,50.54000
1.68,2.22,51.15000
1.68,2.24,51.78000
1.68,2.26,52.41000
1.68,2.28,53.05000
1.68,2.30,53.69000
1.68,2.32,54.35000
1.68,2.34,55.01000
1.68,2.36,55.68000
1.68,2.38,56.35000
1.68,2.40,57.03000
1.68,2.42,57.72000
1.68,2.44,58.42000
1.68,2.46,59.12000
1.68,2.48,59.83000
1.68,2.50,60.55000
1.68,2.52,61.28000
1.68,2.54,62.01000
1.68,2.56,62.75000
1.68,2.58,63.50000
1.68,2.60,64.25000
1.68,2.62,65.01000
1.68,2.64,65.78000
1.68,2.66,66.56000
1.68,2.68,67.34000
1.68,2.70,68.13000
1.68,2.72,68.93000
1.68,2.74,69.73000
1.68,2.76,70.55000
1.68,2.78,71.37000
1.68,2.80,72.19000
1.68,2.82,73.03000
1.68,2.84,73.87000
1.68,2.86,74.72000
1.68,2.88,75.57000
1.68,2.90,76.43000
1.68,2.92,77.30000
1.68,2.94,78.18000
1.68,2.96,79.07000
1.68,2.98,79.96000
1.68,3.00,80.86000
1.68,3.02,81.76000
1.68,3.04,82.67000
1.68,3.06,83.60000
1.68,3.08,84.52000
1.68,3.10,85.46000
1.68,3.12,86.40000
1.68,3.14,87.35000
1.68,3.16,88.31000
1.68,3.18,89.27000
1.68,3.20,90.24000
1.68,3.22,91.22000
1.68,3.24,92.20000
1.68,3.26,93.20000
1.68,3.28,94.20000
1.68,3.30,95.20000
1.68,3.32,96.22000
1.68,3.34,97.24000
1.68,3.36,98.27000
1.68,3.38,99.30000
1.68,3.40,100.35000
1.68,3.42,101.40000
1.68,3.44,102.46000
1.68,3.46,103.52000
1.68,3.48,104.59000
1.68,3.50,105.67000
1.68,3.52,106.76000
1.68,3.54,107.85000
1.68,3.56,108.95000
1.68,3.58,110.06000
1.68,3.60,111.18000
1.68,3.62,112.30000
1.68,3.64,113.43000
1.68,3.66,114.57000
1.68,3.68,115.71000
1.68,3.70,116.86000
1.68,3.72,118.02000
1.68,3.74,119.19000
1.68,3.76,120.36000
1.68,3.78,121.54000
1.68,3.80,122.73000
1.68,3.82,123.92000
1.68,3.84,125.12000
1.68,3.86,126.33000
1.68,3.88,127.55000
1.68,3.90,128.77000
1.68,3.92,130.00000
1.68,3.94,131.24000
1.68,3.96,132.49000
1.68,3.98,133.74000
1.68,4.00,135.00000
1.70,0.00,26.85000
1.70,0.02,26.67000
1.70,0.04,26.50000
1.70,0.06,26.34000
1.70,0.08,26.19000
1.70,0.10,26.04000
1.70,0.12,25.90000
1.70,0.14,25.77000
1.70,0.16,25.64000
1.70,0.18,25.53000
1.70,0.20,25.41000
1.70,0.22,25.31000
1.70,0.24,25.21000
1.70,0.26,25.12000
1.70,0.28,25.04000
1.70,0.30,24.97000
1.70,0.32,24.90000
1.70,0.34,24.84000
1.70,0.36,24.78000
1.70,0.38,24.74000
1.70,0.40,24.70000
1.70,0.42,24.67000
1.70,0.44,24.64000
1.70,0.46,24.62000
1.70,0.48,24.61000
1.70,0.50,24.61000
1.70,0.52,24.61000
1.70,0.54,24.62000
1.70,0.56,24.64000
1.70,0.58,24.67000
1.70,0.60,24.70000
1.70,0.62,24.74000
1.70,0.64,24.78000
1.70,0.66,24.84000
1.70,0.68,24.90000
1.70,0.70,24.97000
1.70,0.72,25.04000
1.70,0.74,25.12000
1.70,0.76,25.21000
1.70,0.78,25.31000
1.70,0.80,25.41000
1.70,0.82,25.53000
1.70,0.84,25.64000
1.70,0.86,25.77000
1.70,0.88,25.90000
1.70,0.90,26.04000
1.70,0.92,26.19000
1.70,0.94,26.34000
1.70,0.96,26.50000
1.70,0.98,26.67000
1.70,1.00,26.85000
1.70,1.02,27.03000
1.70,1.04,27.22000
1.70,1.06,27.42000
1.70,1.08,27.62000
1.70,1.10,27.83000
1.70,1.12,28.05000
1.70,1.14,28.28000
1.70,1.16,28.51000
1.70,1.18,28.75000
1.70,1.20,29.00000
1.70,1.22,29.25000
1.70,1.24,29.51000
1.70,1.26,29.78000
1.70,1.28,30.06000
1.70,1.30,30.34000
1.70,1.32,30.63000
1.70,1.34,30.93000
1.70,1.36,31.23000
1.70,1.38,31.55000
1.70,1.40,31.87000
1.70,1.42,32.19000
1.70,1.44,32.53000
1.70,1.46,32.87000
1.70,1.48,33.21000
1.70,1.50,33.57000
1.70,1.52,33.93000
1.70,1.54,34.30000
1.70,1.56,34.68000
1.70,1.58,35.06000
1.70,1.60,35.45000
1.70,1.62,35.85000
1.70,1.64,36.25000
1.70,1.66,36.66000
1.70,1.68,37.08000
1.70,1.70,37.51000
1.70,1.72,37.94000
1.70,1.74,38.38000
1.70,1.76,38.83000
1.70,1.78,39.29000
1.70,1.80,39.75000
1.70,1.82,40.22000
1.70,1.84,40.70000
1.70,1.86,41.18000
1.70,1.88,41.67000
1.70,1.90,42.17000
1.70,1.92,42.67000
1.70,1.94,43.19000
1.70,1.96,43.71000
1.70,1.98,44.23000
1.70,2.00,44.77000
1.70,2.02,45.31000
1.70,2.04,45.86000
1.70,2.06,46.41000
1.70,2.08,46.98000
1.70,2.10,47.55000
1.70,2.12,48.12000
1.70,2.14,48.71000
1.70,2.16,49.30000
1.70,2.18,49.90000
1.70,2.20,50.50000
1.70,2.22,51.12000
1.70,2.24,51.74000
1.70,2.26,52.36000
1.70,2.28,53.00000
1.70,2.30,53.64000
1.70,2.32,54.29000
1.70,2.34,54.94000
1.70,2.36,55.61000
1.70,2.38,56.28000
1.70,2.40,56.95000
1.70,2.42,57.64000
1.70,2.44,58.33000
1.70,2.46,59.03000
1.70,2.48,59.73000
1.70,2.50,60.45000
1.70,2.52,61.17000
1.70,2.54,61.90000
1.70,2.56,62.63000
1.70,2.58,63.37000
1.70,2.60,64.12000
1.70,2.62,64.88000
1.70,2.64,65.64000
1.70,2.66,66.41000
1.70,2.68,67.19000
1.70,2.70,67.97000
1.70,2.72,68.77000
1.70,2.74,69.57000
1.70,2.76,70.37000
1.70,2.78,71.19000
1.70,2.80,72.01000
1.70,2.82,72.83000
1.70,2.84,73.67000
1.70,2.86,74.51000
1.70,2.88,75.36000
1.70,2.90,76.22000
1.70,2.92,77.08000
1.70,2.94,77.95000
1.70,2.96,78.83000
1.70,2.98,79.72000
1.70,3.00,80.61000
1.70,3.02,81.51000
1.70,3.04,82.41000
1.70,3.06,83.33000
1.70,3.08,84.25000
1.70,3.10,85.18000
1.70,3.12,86.11000
1.70,3.14,87.06000
1.70,3.16,88.01000
1.70,3.18,88.96000
1.70,3.20,89.93000
1.70,3.22,90.90000
1.70,3.24,91.88000
1.70,3.26,92.86000
1.70,3.28,93.85000
1.70,3.30,94.85000
1.70,3.32,95.86000
1.70,3.34,96.88000
1.70,3.36,97.90000
1.70,3.38,98.93000
1.70,3.40,99.96000
1.70,3.42,101.00000
1.70,3.44,102.05000
1.70,3.46,103.11000
1.70,3.48,104.18000
1.70,3.50,105.25000
1.70,3.52,106.33000
1.70,3.54,107.41000
1.70,3.56,108.51000
1.70,3.58,109.61000
1.70,3.60,110.71000
1.70,3.62,111.83000
1.70,3.64,112.95000
1.70,3.66,114.08000
1.70,3.68,115.22000
1.70,3.70,116.36000
1.70,3.72,117.51000
1.70,3.74,118.67000
1.70,3.76,119.83000
1.70,3.78,121.00000
1.70,3.80,122.18000
1.70,3.82,123.37000
1.70,3.84,124.56000
1.70,3.86,125.76000
1.70,3.88,126.97000
1.70,3.90,128.19000
1.70,3.92,129.41000
1.70,3.94,130.64000
1.70,3.96,131.87000
1.70,3.98,133.12000
1.70,4.00,134.37000
1.72,0.00,26.99000
1.72,0.02,26.81000
1.72,0.04,26.65000
1.72,0.06,26.49000
1.72,0.08,26.33000
1.72,0.10,26.19000
1.72,0.12,26.05000
1.72,0.14,25.92000
1.72,0.16,25.79000
1.72,0.18,25.67000
1.72,0.20,25.56000
1.72,0.22,25.46000
1.72,0.24,25.36000
1.72,0.26,25.28000
1.72,0.28,25.19000
1.72,0.30,25.12000
1.72,0.32,25.05000
1.72,0.34,24.99000
1.72,0.36,24.94000
1.72,0.38,24.89000
1.72,0.40,24.85000
1.72,0.42,24.82000
1.72,0.44,24.79000
1.72,0.46,24.78000
1.72,0.48,24.77000
1.72,0.50,24.76000
1.72,0.52,24.77000
1.72,0.54,24.78000
1.72,0.56,24.79000
1.72,0.58,24.82000
1.72,0.60,24.85000
1.72,0.62,24.89000
1.72,0.64,24.94000
1.72,0.66,24.99000
1.72,0.68,25.05000
1.72,0.70,25.12000
1.72,0.72,25.19000
1.72,0.74,25.28000
1.72,0.76,25.36000
1.72,0.78,25.46000
1.72,0.80,25.56000
1.72,0.82,25.67000
1.72,0.84,25.79000
1.72,0.86,25.92000
1.72,0.88,26.05000
1.72,0.90,26.19000
1.72,0.92,26.33000
1.72,0.94,26.49000
1.72,0.96,26.65000
1.72,0.98,26.81000
1.72,1.00,26.99000
1.72,1.02,27.17000
1.72,1.04,27.36000
1.72,1.06,27.55000
1.72,1.08,27.76000
1.72,1.10,27.97000
1.72,1.12,28.18000
1.72,1.14,28.41000
1.72,1.16,28.64000
1.72,1.18,28.88000
1.72,1.20,29.12000
1.72,1.22,29.37000
1.72,1.24,29.63000
1.72,1.26,29.90000
1.72,1.28,30.18000
1.72,1.30,30.46000
1.72,1.32,30.74000
1.72,1.34,31.04000
1.72,1.36,31.34000
1.72,1.38,31.65000
1.72,1.40,31.97000
1.72,1.42,32.29000
1.72,1.44,32.62000
1.72,1.46,32.96000
1.72,1.48,33.31000
1.72,1.50,33.66000
1.72,1.52,34.02000
1.72,1.54,34.38000
1.72,1.56,34.76000
1.72,1.58,35.14000
1.72,1.60,35.53000
1.72,1.62,35.92000
1.72,1.64,36.32000
1.72,1.66,36.73000
1.72,1.68,37.15000
1.72,1.70,37.57000
1.72,1.72,38.00000
1.72,1.74,38.44000
1.72,1.76,38.89000
1.72,1.78,39.34000
1.72,1.80,39.80000
1.72,1.82,40.26000
1.72,1.84,40.74000
1.72,1.86,41.22000
1.72,1.88,41.70000
1.72,1.90,42.20000
1.72,1.92,42.70000
1.72,1.94,43.21000
1.72,1.96,43.73000
1.72,1.98,44.25000
1.72,2.00,44.78000
1.72,2.02,45.32000
1.72,2.04,45.86000
1.72,2.06,46.41000
1.72,2.08,46.97000
1.72,2.10,47.54000
1.72,2.12,48.11000
1.72,2.14,48.69000
1.72,2.16,49.28000
1.72,2.18,49.87000
1.72,2.20,50.47000
1.72,2.22,51.08000
1.72,2.24,51.70000
1.72,2.26,52.32000
1.72,2.28,52.95000
1.72,2.30,53.59000
1.72,2.32,54.23000
1.72,2.34,54.88000
1.72,2.36,55.54000
1.72,2.38,56.20000
1.72,2.40,56.88000
1.72,2.42,57.56000
1.72,2.44,58.24000
1.72,2.46,58.94000
1.72,2.48,59.64000
1.72,2.50,60.35000
1.72,2.52,61.06000
1.72,2.54,61.78000
1.72,2.56,62.51000
1.72,2.58,63.25000
1.72,2.60,63.99000
1.72,2.62,64.75000
1.72,2.64,65.50000
1.72,2.66,66.27000
1.72,2.68,67.04000
1.72,2.70,67.82000
1.72,2.72,68.61000
1.72,2.74,69.40000
1.72,2.76,70.20000
1.72,2.78,71.01000
1.72,2.80,71.82000
1.72,2.82,72.64000
1.72,2.84,73.47000
1.72,2.86,74.31000
1.72,2.88,75.15000
1.72,2.90,76.00000
1.72,2.92,76.86000
1.72,2.94,77.73000
1.72,2.96,78.60000
1.72,2.98,79.48000
1.72,3.00,80.36000
1.72,3.02,81.26000
1.72,3.04,82.16000
1.72,3.06,83.06000
1.72,3.08,83.98000
1.72,3.10,84.90000
1.72,3.12,85.83000
1.72,3.14,86.76000
1.72,3.16,87.71000
1.72,3.18,88.66000
1.72,3.20,89.61000
1.72,3.22,90.58000
1.72,3.24,91.55000
1.72,3.26,92.53000
1.72,3.28,93.51000
1.72,3.30,94.51000
1.72,3.32,95.51000
1.72,3.34,96.51000
1.72,3.36,97.53000
1.72,3.38,98.55000
1.72,3.40,99.58000
1.72,3.42,100.61000
1.72,3.44,101.66000
1.72,3.46,102.71000
1.72,3.48,103.76000
1.72,3.50,104.83000
1.72,3.52,105.90000
1.72,3.54,106.98000
1.72,3.56,108.06000
1.72,3.58,109.15000
1.72,3.60,110.25000
1.72,3.62,111.36000
1.72,3.64,112.47000
1.72,3.66,113.59000
1.72,3.68,114.72000
1.72,3.70,115.86000
1.72,3.72,117.00000
1.72,3.74,118.15000
1.72,3.76,119.31000
1.72,3.78,120.47000
1.72,3.80,121.64000
1.72,3.82,122.82000
1.72,3.84,124.00000
1.72,3.86,125.20000
1.72,3.88,126.39000
1.72,3.90,127.60000
1.72,3.92,128.81000
1.72,3.94,130.03000
1.72,3.96,131.26000
1.72,3.98,132.50000
1.72,4.00,133.74000
1.74,0.00,27.13000
1.74,0.02,26.96000
1.74,0.04,26.79000
1.74,0.06,26.63000
1.74,0.08,26.48000
1.74,0.10,26.33000
1.74,0.12,26.20000
1.74,0.14,26.06000
1.74,0.16,25.94000
1.74,0.18,25.82000
1.74,0.20,25.72000
1.74,0.22,25.61000
1.74,0.24,25.52000
1.74,0.26,25.43000
1.74,0.28,25.35000
1.74,0.30,25.27000
1.74,0.32,25.21000
1.74,0.34,25.15000
1.74,0.36,25.09000
1.74,0.38,25.05000
1.74,0.40,25.01000
1.74,0.42,24.98000
1.74,0.44,24.95000
1.74,0.46,24.93000
1.74,0.48,24.92000
1.74,0.50,24.92000
1.74,0.52,24.92000
1.74,0.54,24.93000
1.74,0.56,24.95000
1.74,0.58,24.98000
1.74,0.60,25.01000
1.74,0.62,25.05000
1.74,0.64,25.09000
1.74,0.66,25.15000
1.74,0.68,25.21000
1.74,0.70,25.27000
1.74,0.72,25.35000
1.74,0.74,25.43000
1.74,0.76,25.52000
1.74,0.78,25.61000
1.74,0.80,25.72000
1.74,0.82,25.82000
1.74,0.84,25.94000
1.74,0.86,26.06000
1.74,0.88,26.20000
1.74,0.90,26.33000
1.74,0.92,26.48000
1.74,0.94,26.63000
1.74,0.96,26.79000
1.74,0.98,26.96000
1.74,1.00,27.13000
1.74,1.02,27.31000
1.74,1.04,27.50000
1.74,1.06,27.69000
1.74,1.08,27.89000
1.74,1.10,28.10000
1.74,1.12,28.32000
1.74,1.14,28.54000
1.74,1.16,28.77000
1.74,1.18,29.00000
1.74,1.20,29.25000
1.74,1.22,29.50000
1.74,1.24,29.76000
1.74,1.26,30.02000
1.74,1.28,30.29000
1.74,1.30,30.57000
1.74,1.32,30.86000
1.74,1.34,31.15000
1.74,1.36,31.45000
1.74,1.38,31.76000
1.74,1.40,32.07000
1.74,1.42,32.40000
1.74,1.44,32.72000
1.74,1.46,33.06000
1.74,1.48,33.40000
1.74,1.50,33.75000
1.74,1.52,34.11000
1.74,1.54,34.47000
1.74,1.56,34.84000
1.74,1.58,35.22000
1.74,1.60,35.61000
1.74,1.62,36.00000
1.74,1.64,36.40000
1.74,1.66,36.80000
1.74,1.68,37.22000
1.74,1.70,37.64000
1.74,1.72,38.07000
1.74,1.74,38.50000
1.74,1.76,38.94000
1.74,1.78,39.39000
1.74,1.80,39.85000
1.74,1.82,40.31000
1.74,1.84,40.78000
1.74,1.86,41.26000
1.74,1.88,41.74000
1.74,1.90,42.23000
1.74,1.92,42.73000
1.74,1.94,43.23000
1.74,1.96,43.75000
1.74,1.98,44.27000
1.74,2.00,44.79000
1.74,2.02,45.33000
1.74,2.04,45.87000
1.74,2.06,46.41000
1.74,2.08,46.97000
1.74,2.10,47.53000
1.74,2.12,48.10000
1.74,2.14,48.67000
1.74,2.16,49.26000
1.74,2.18,49.85000
1.74,2.20,50.44000
1.74,2.22,51.05000
1.74,2.24,51.66000
1.74,2.26,52.28000
1.74,2.28,52.90000
1.74,2.30,53.54000
1.74,2.32,54.18000
1.74,2.34,54.82000
1.74,2.36,55.48000
1.74,2.38,56.14000
1.74,2.40,56.80000
1.74,2.42,57.48000
1.74,2.44,58.16000
1.74,2.46,58.85000
1.74,2.48,59.55000
1.74,2.50,60.25000
1.74,2.52,60.96000
1.74,2.54,61.68000
1.74,2.56,62.40000
