Xcoord,Ycoord,SquareX,SquareY,CubeX,CubeY,Depth
1.52,1.32,2.3104,1.7424,3.5118080,2.2999680,29.74000
1.52,1.34,2.3104,1.7956,3.5118080,2.4061040,30.06000
1.52,1.36,2.3104,1.8496,3.5118080,2.5154560,30.38000
1.52,1.38,2.3104,1.9044,3.5118080,2.6280720,30.71000
1.52,1.40,2.3104,1.9600,3.5118080,2.7440000,31.05000
1.52,1.42,2.3104,2.0164,3.5118080,2.8632880,31.40000
1.52,1.44,2.3104,2.0736,3.5118080,2.9859840,31.76000
1.52,1.46,2.3104,2.1316,3.5118080,3.1121360,32.12000
1.52,1.48,2.3104,2.1904,3.5118080,3.2417920,32.49000
1.52,1.50,2.3104,2.2500,3.5118080,3.3750000,32.87000
1.52,1.52,2.3104,2.3104,3.5118080,3.5118080,33.25000
1.52,1.54,2.3104,2.3716,3.5118080,3.6522640,33.64000
1.52,1.56,2.3104,2.4336,3.5118080,3.7964160,34.04000
1.52,1.58,2.3104,2.4964,3.5118080,3.9443120,34.45000
1.52,1.60,2.3104,2.5600,3.5118080,4.0960000,34.87000
1.52,1.62,2.3104,2.6244,3.5118080,4.2515280,35.29000
1.52,1.64,2.3104,2.6896,3.5118080,4.4109440,35.72000
1.52,1.66,2.3104,2.7556,3.5118080,4.5742960,36.16000
1.52,1.68,2.3104,2.8224,3.5118080,4.7416320,36.61000
1.52,1.70,2.3104,2.8900,3.5118080,4.9130000,37.06000
1.52,1.72,2.3104,2.9584,3.5118080,5.0884480,37.52000
1.52,1.74,2.3104,3.0276,3.5118080,5.2680240,37.99000
1.52,1.76,2.3104,3.0976,3.5118080,5.4517760,38.47000
1.52,1.78,2.3104,3.1684,3.5118080,5.6397520,38.95000
1.52,1.80,2.3104,3.2400,3.5118080,5.8320000,39.45000
1.52,1.82,2.3104,3.3124,3.5118080,6.0285680,39.94000
1.52,1.84,2.3104,3.3856,3.5118080,6.2295040,40.45000
1.52,1.86,2.3104,3.4596,3.5118080,6.4348560,40.97000
1.52,1.88,2.3104,3.5344,3.5118080,6.6446720,41.49000
1.52,1.90,2.3104,3.6100,3.5118080,6.8590000,42.02000
1.52,1.92,2.3104,3.6864,3.5118080,7.0778880,42.56000
1.52,1.94,2.3104,3.7636,3.5118080,7.3013840,43.10000
1.52,1.96,2.3104,3.8416,3.5118080,7.5295360,43.66000
1.52,1.98,2.3104,3.9204,3.5118080,7.7623920,44.22000
1.52,2.00,2.3104,4.0000,3.5118080,8.0000000,44.79000
1.52,2.02,2.3104,4.0804,3.5118080,8.2424080,45.36000
1.52,2.04,2.3104,4.1616,3.5118080,8.4896640,45.94000
1.52,2.06,2.3104,4.2436,3.5118080,8.7418160,46.54000
1.52,2.08,2.3104,4.3264,3.5118080,8.9989120,47.13000
1.52,2.10,2.3104,4.4100,3.5118080,9.2610000,47.74000
1.52,2.12,2.3104,4.4944,3.5118080,9.5281280,48.36000
1.52,2.14,2.3104,4.5796,3.5118080,9.8003440,48.98000
1.52,2.16,2.3104,4.6656,3.5118080,10.0776960,49.61000
1.52,2.18,2.3104,4.7524,3.5118080,10.3602320,50.24000
1.52,2.20,2.3104,4.8400,3.5118080,10.6480000,50.89000
1.52,2.22,2.3104,4.9284,3.5118080,10.9410480,51.54000
1.52,2.24,2.3104,5.0176,3.5118080,11.2394240,52.20000
1.52,2.26,2.3104,5.1076,3.5118080,11.5431760,52.87000
1.52,2.28,2.3104,5.1984,3.5118080,11.8523520,53.54000
1.52,2.30,2.3104,5.2900,3.5118080,12.1670000,54.23000
1.52,2.32,2.3104,5.3824,3.5118080,12.4871680,54.92000
1.52,2.34,2.3104,5.4756,3.5118080,12.8129040,55.61000
1.52,2.36,2.3104,5.5696,3.5118080,13.1442560,56.32000
1.52,2.38,2.3104,5.6644,3.5118080,13.4812720,57.03000
1.52,2.40,2.3104,5.7600,3.5118080,13.8240000,57.75000
1.52,2.42,2.3104,5.8564,3.5118080,14.1724880,58.48000
1.52,2.44,2.3104,5.9536,3.5118080,14.5267840,59.22000
1.52,2.46,2.3104,6.0516,3.5118080,14.8869360,59.96000
1.52,2.48,2.3104,6.1504,3.5118080,15.2529920,60.71000
1.52,2.50,2.3104,6.2500,3.5118080,15.6250000,61.47000
1.52,2.52,2.3104,6.3504,3.5118080,16.0030080,62.24000
1.52,2.54,2.3104,6.4516,3.5118080,16.3870640,63.01000
1.52,2.56,2.3104,6.5536,3.5118080,16.7772160,63.80000
1.52,2.58,2.3104,6.6564,3.5118080,17.1735120,64.59000
1.52,2.60,2.3104,6.7600,3.5118080,17.5760000,65.38000
1.52,2.62,2.3104,6.8644,3.5118080,17.9847280,66.19000
1.52,2.64,2.3104,6.9696,3.5118080,18.3997440,67.00000
1.52,2.66,2.3104,7.0756,3.5118080,18.8210960,67.82000
1.52,2.68,2.3104,7.1824,3.5118080,19.2488320,68.65000
1.52,2.70,2.3104,7.2900,3.5118080,19.6830000,69.48000
1.52,2.72,2.3104,7.3984,3.5118080,20.1236480,70.33000
1.52,2.74,2.3104,7.5076,3.5118080,20.5708240,71.18000
1.52,2.76,2.3104,7.6176,3.5118080,21.0245760,72.04000
1.52,2.78,2.3104,7.7284,3.5118080,21.4849520,72.90000
1.52,2.80,2.3104,7.8400,3.5118080,21.9520000,73.77000
1.52,2.82,2.3104,7.9524,3.5118080,22.4257680,74.66000
1.52,2.84,2.3104,8.0656,3.5118080,22.9063040,75.54000
1.52,2.86,2.3104,8.1796,3.5118080,23.3936560,76.44000
1.52,2.88,2.3104,8.2944,3.5118080,23.8878720,77.34000
1.52,2.90,2.3104,8.4100,3.5118080,24.3890000,78.26000
1.52,2.92,2.3104,8.5264,3.5118080,24.8970880,79.18000
1.52,2.94,2.3104,8.6436,3.5118080,25.4121840,80.10000
1.52,2.96,2.3104,8.7616,3.5118080,25.9343360,81.04000
1.52,2.98,2.3104,8.8804,3.5118080,26.4635920,81.98000
1.52,3.00,2.3104,9.0000,3.5118080,27.0000000,82.93000
1.52,3.02,2.3104,9.1204,3.5118080,27.5436080,83.89000
1.52,3.04,2.3104,9.2416,3.5118080,28.0944640,84.85000
1.52,3.06,2.3104,9.3636,3.5118080,28.6526160,85.82000
1.52,3.08,2.3104,9.4864,3.5118080,29.2181120,86.80000
1.52,3.10,2.3104,9.6100,3.5118080,29.7910000,87.79000
1.52,3.12,2.3104,9.7344,3.5118080,30.3713280,88.79000
1.52,3.14,2.3104,9.8596,3.5118080,30.9591440,89.79000
1.52,3.16,2.3104,9.9856,3.5118080,31.5544960,90.80000
1.52,3.18,2.3104,10.1124,3.5118080,32.1574320,91.82000
1.52,3.20,2.3104,10.2400,3.5118080,32.7680000,92.85000
1.52,3.22,2.3104,10.3684,3.5118080,33.3862480,93.88000
1.52,3.24,2.3104,10.4976,3.5118080,34.0122240,94.92000
1.52,3.26,2.3104,10.6276,3.5118080,34.6459760,95.97000
1.52,3.28,2.3104,10.7584,3.5118080,35.2875520,97.03000
1.52,3.30,2.3104,10.8900,3.5118080,35.9370000,98.09000
1.52,3.32,2.3104,11.0224,3.5118080,36.5943680,99.16000
1.52,3.34,2.3104,11.1556,3.5118080,37.2597040,100.24000
1.52,3.36,2.3104,11.2896,3.5118080,37.9330560,101.33000
1.52,3.38,2.3104,11.4244,3.5118080,38.6144720,102.42000
1.52,3.40,2.3104,11.5600,3.5118080,39.3040000,103.53000
1.52,3.42,2.3104,11.6964,3.5118080,40.0016880,104.64000
1.52,3.44,2.3104,11.8336,3.5118080,40.7075840,105.75000
1.52,3.46,2.3104,11.9716,3.5118080,41.4217360,106.88000
1.52,3.48,2.3104,12.1104,3.5118080,42.1441920,108.01000
1.52,3.50,2.3104,12.2500,3.5118080,42.8750000,109.15000
1.52,3.52,2.3104,12.3904,3.5118080,43.6142080,110.30000
1.52,3.54,2.3104,12.5316,3.5118080,44.3618640,111.46000
1.52,3.56,2.3104,12.6736,3.5118080,45.1180160,112.62000
1.52,3.58,2.3104,12.8164,3.5118080,45.8827120,113.79000
1.52,3.60,2.3104,12.9600,3.5118080,46.6560000,114.97000
1.52,3.62,2.3104,13.1044,3.5118080,47.4379280,116.16000
1.52,3.64,2.3104,13.2496,3.5118080,48.2285440,117.35000
1.52,3.66,2.3104,13.3956,3.5118080,49.0278960,118.55000
1.52,3.68,2.3104,13.5424,3.5118080,49.8360320,119.76000
1.52,3.70,2.3104,13.6900,3.5118080,50.6530000,120.98000
1.52,3.72,2.3104,13.8384,3.5118080,51.4788480,122.20000
1.52,3.74,2.3104,13.9876,3.5118080,52.3136240,123.43000
1.52,3.76,2.3104,14.1376,3.5118080,53.1573760,124.67000
1.52,3.78,2.3104,14.2884,3.5118080,54.0101520,125.92000
1.52,3.80,2.3104,14.4400,3.5118080,54.8720000,127.18000
1.52,3.82,2.3104,14.5924,3.5118080,55.7429680,128.44000
1.52,3.84,2.3104,14.7456,3.5118080,56.6231040,129.71000
1.52,3.86,2.3104,14.8996,3.5118080,57.5124560,130.99000
1.52,3.88,2.3104,15.0544,3.5118080,58.4110720,132.27000
1.52,3.90,2.3104,15.2100,3.5118080,59.3190000,133.57000
1.52,3.92,2.3104,15.3664,3.5118080,60.2362880,134.87000
1.52,3.94,2.3104,15.5236,3.5118080,61.1629840,136.17000
1.52,3.96,2.3104,15.6816,3.5118080,62.0991360,137.49000
1.52,3.98,2.3104,15.8404,3.5118080,63.0447920,138.81000
1.52,4.00,2.3104,16.0000,3.5118080,64.0000000,140.15000
1.54,0.00,2.3716,0.0000,3.6522640,0.0000000,25.83000
1.54,0.02,2.3716,0.0004,3.6522640,0.0000080,25.64000
1.54,0.04,2.3716,0.0016,3.6522640,0.0000640,25.47000
1.54,0.06,2.3716,0.0036,3.6522640,0.0002160,25.29000
1.54,0.08,2.3716,0.0064,3.6522640,0.0005120,25.13000
1.54,0.10,2.3716,0.0100,3.6522640,0.0010000,24.98000
1.54,0.12,2.3716,0.0144,3.6522640,0.0017280,24.83000
1.54,0.14,2.3716,0.0196,3.6522640,0.0027440,24.69000
1.54,0.16,2.3716,0.0256,3.6522640,0.0040960,24.56000
1.54,0.18,2.3716,0.0324,3.6522640,0.0058320,24.43000
1.54,0.20,2.3716,0.0400,3.6522640,0.0080000,24.31000
1.54,0.22,2.3716,0.0484,3.6522640,0.0106480,24.20000
1.54,0.24,2.3716,0.0576,3.6522640,0.0138240,24.10000
1.54,0.26,2.3716,0.0676,3.6522640,0.0175760,24.01000
1.54,0.28,2.3716,0.0784,3.6522640,0.0219520,23.92000
1.54,0.30,2.3716,0.0900,3.6522640,0.0270000,23.84000
1.54,0.32,2.3716,0.1024,3.6522640,0.0327680,23.77000
1.54,0.34,2.3716,0.1156,3.6522640,0.0393040,23.70000
1.54,0.36,2.3716,0.1296,3.6522640,0.0466560,23.65000
1.54,0.38,2.3716,0.1444,3.6522640,0.0548720,23.60000
1.54,0.40,2.3716,0.1600,3.6522640,0.0640000,23.56000
1.54,0.42,2.3716,0.1764,3.6522640,0.0740880,23.52000
1.54,0.44,2.3716,0.1936,3.6522640,0.0851840,23.50000
1.54,0.46,2.3716,0.2116,3.6522640,0.0973360,23.48000
1.54,0.48,2.3716,0.2304,3.6522640,0.1105920,23.46000
1.54,0.50,2.3716,0.2500,3.6522640,0.1250000,23.46000
1.54,0.52,2.3716,0.2704,3.6522640,0.1406080,23.46000
1.54,0.54,2.3716,0.2916,3.6522640,0.1574640,23.48000
1.54,0.56,2.3716,0.3136,3.6522640,0.1756160,23.50000
1.54,0.58,2.3716,0.3364,3.6522640,0.1951120,23.52000
1.54,0.60,2.3716,0.3600,3.6522640,0.2160000,23.56000
1.54,0.62,2.3716,0.3844,3.6522640,0.2383280,23.60000
1.54,0.64,2.3716,0.4096,3.6522640,0.2621440,23.65000
1.54,0.66,2.3716,0.4356,3.6522640,0.2874960,23.70000
1.54,0.68,2.3716,0.4624,3.6522640,0.3144320,23.77000
1.54,0.70,2.3716,0.4900,3.6522640,0.3430000,23.84000
1.54,0.72,2.3716,0.5184,3.6522640,0.3732480,23.92000
1.54,0.74,2.3716,0.5476,3.6522640,0.4052240,24.01000
1.54,0.76,2.3716,0.5776,3.6522640,0.4389760,24.10000
1.54,0.78,2.3716,0.6084,3.6522640,0.4745520,24.20000
1.54,0.80,2.3716,0.6400,3.6522640,0.5120000,24.31000
1.54,0.82,2.3716,0.6724,3.6522640,0.5513680,24.43000
1.54,0.84,2.3716,0.7056,3.6522640,0.5927040,24.56000
1.54,0.86,2.3716,0.7396,3.6522640,0.6360560,24.69000
1.54,0.88,2.3716,0.7744,3.6522640,0.6814720,24.83000
1.54,0.90,2.3716,0.8100,3.6522640,0.7290000,24.98000
1.54,0.92,2.3716,0.8464,3.6522640,0.7786880,25.13000
1.54,0.94,2.3716,0.8836,3.6522640,0.8305840,25.29000
1.54,0.96,2.3716,0.9216,3.6522640,0.8847360,25.47000
1.54,0.98,2.3716,0.9604,3.6522640,0.9411920,25.64000
1.54,1.00,2.3716,1.0000,3.6522640,1.0000000,25.83000
1.54,1.02,2.3716,1.0404,3.6522640,1.0612080,26.02000
1.54,1.04,2.3716,1.0816,3.6522640,1.1248640,26.22000
1.54,1.06,2.3716,1.1236,3.6522640,1.1910160,26.43000
1.54,1.08,2.3716,1.1664,3.6522640,1.2597120,26.65000
1.54,1.10,2.3716,1.2100,3.6522640,1.3310000,26.87000
1.54,1.12,2.3716,1.2544,3.6522640,1.4049280,27.10000
1.54,1.14,2.3716,1.2996,3.6522640,1.4815440,27.34000
1.54,1.16,2.3716,1.3456,3.6522640,1.5608960,27.59000
1.54,1.18,2.3716,1.3924,3.6522640,1.6430320,27.84000
1.54,1.20,2.3716,1.4400,3.6522640,1.7280000,28.10000
1.54,1.22,2.3716,1.4884,3.6522640,1.8158480,28.37000
1.54,1.24,2.3716,1.5376,3.6522640,1.9066240,28.65000
1.54,1.26,2.3716,1.5876,3.6522640,2.0003760,28.93000
1.54,1.28,2.3716,1.6384,3.6522640,2.0971520,29.22000
1.54,1.30,2.3716,1.6900,3.6522640,2.1970000,29.52000
1.54,1.32,2.3716,1.7424,3.6522640,2.2999680,29.83000
1.54,1.34,2.3716,1.7956,3.6522640,2.4061040,30.14000
1.54,1.36,2.3716,1.8496,3.6522640,2.5154560,30.47000
1.54,1.38,2.3716,1.9044,3.6522640,2.6280720,30.80000
1.54,1.40,2.3716,1.9600,3.6522640,2.7440000,31.13000
1.54,1.42,2.3716,2.0164,3.6522640,2.8632880,31.48000
1.54,1.44,2.3716,2.0736,3.6522640,2.9859840,31.83000
1.54,1.46,2.3716,2.1316,3.6522640,3.1121360,32.19000
1.54,1.48,2.3716,2.1904,3.6522640,3.2417920,32.56000
1.54,1.50,2.3716,2.2500,3.6522640,3.3750000,32.93000
1.54,1.52,2.3716,2.3104,3.6522640,3.5118080,33.32000
1.54,1.54,2.3716,2.3716,3.6522640,3.6522640,33.71000
1.54,1.56,2.3716,2.4336,3.6522640,3.7964160,34.10000
1.54,1.58,2.3716,2.4964,3.6522640,3.9443120,34.51000
1.54,1.60,2.3716,2.5600,3.6522640,4.0960000,34.92000
1.54,1.62,2.3716,2.6244,3.6522640,4.2515280,35.34000
1.54,1.64,2.3716,2.6896,3.6522640,4.4109440,35.77000
1.54,1.66,2.3716,2.7556,3.6522640,4.5742960,36.21000
1.54,1.68,2.3716,2.8224,3.6522640,4.7416320,36.65000
1.54,1.70,2.3716,2.8900,3.6522640,4.9130000,37.10000
1.54,1.72,2.3716,2.9584,3.6522640,5.0884480,37.56000
1.54,1.74,2.3716,3.0276,3.6522640,5.2680240,38.03000
1.54,1.76,2.3716,3.0976,3.6522640,5.4517760,38.50000
1.54,1.78,2.3716,3.1684,3.6522640,5.6397520,38.98000
1.54,1.80,2.3716,3.2400,3.6522640,5.8320000,39.47000
1.54,1.82,2.3716,3.3124,3.6522640,6.0285680,39.97000
1.54,1.84,2.3716,3.3856,3.6522640,6.2295040,40.47000
1.54,1.86,2.3716,3.4596,3.6522640,6.4348560,40.98000
1.54,1.88,2.3716,3.5344,3.6522640,6.6446720,41.50000
1.54,1.90,2.3716,3.6100,3.6522640,6.8590000,42.03000
1.54,1.92,2.3716,3.6864,3.6522640,7.0778880,42.56000
1.54,1.94,2.3716,3.7636,3.6522640,7.3013840,43.10000
1.54,1.96,2.3716,3.8416,3.6522640,7.5295360,43.65000
1.54,1.98,2.3716,3.9204,3.6522640,7.7623920,44.21000
1.54,2.00,2.3716,4.0000,3.6522640,8.0000000,44.77000
1.54,2.02,2.3716,4.0804,3.6522640,8.2424080,45.35000
1.54,2.04,2.3716,4.1616,3.6522640,8.4896640,45.92000
1.54,2.06,2.3716,4.2436,3.6522640,8.7418160,46.51000
1.54,2.08,2.3716,4.3264,3.6522640,8.9989120,47.11000
1.54,2.10,2.3716,4.4100,3.6522640,9.2610000,47.71000
1.54,2.12,2.3716,4.4944,3.6522640,9.5281280,48.32000
1.54,2.14,2.3716,4.5796,3.6522640,9.8003440,48.94000
1.54,2.16,2.3716,4.6656,3.6522640,10.0776960,49.56000
1.54,2.18,2.3716,4.7524,3.6522640,10.3602320,50.19000
1.54,2.20,2.3716,4.8400,3.6522640,10.6480000,50.84000
1.54,2.22,2.3716,4.9284,3.6522640,10.9410480,51.48000
1.54,2.24,2.3716,5.0176,3.6522640,11.2394240,52.14000
1.54,2.26,2.3716,5.1076,3.6522640,11.5431760,52.80000
1.54,2.28,2.3716,5.1984,3.6522640,11.8523520,53.47000
1.54,2.30,2.3716,5.2900,3.6522640,12.1670000,54.15000
1.54,2.32,2.3716,5.3824,3.6522640,12.4871680,54.84000
1.54,2.34,2.3716,5.4756,3.6522640,12.8129040,55.53000
1.54,2.36,2.3716,5.5696,3.6522640,13.1442560,56.23000
1.54,2.38,2.3716,5.6644,3.6522640,13.4812720,56.94000
1.54,2.40,2.3716,5.7600,3.6522640,13.8240000,57.66000
1.54,2.42,2.3716,5.8564,3.6522640,14.1724880,58.38000
1.54,2.44,2.3716,5.9536,3.6522640,14.5267840,59.11000
1.54,2.46,2.3716,6.0516,3.6522640,14.8869360,59.85000
1.54,2.48,2.3716,6.1504,3.6522640,15.2529920,60.60000
1.54,2.50,2.3716,6.2500,3.6522640,15.6250000,61.35000
1.54,2.52,2.3716,6.3504,3.6522640,16.0030080,62.11000
1.54,2.54,2.3716,6.4516,3.6522640,16.3870640,62.88000
1.54,2.56,2.3716,6.5536,3.6522640,16.7772160,63.66000
1.54,2.58,2.3716,6.6564,3.6522640,17.1735120,64.44000
1.54,2.60,2.3716,6.7600,3.6522640,17.5760000,65.23000
1.54,2.62,2.3716,6.8644,3.6522640,17.9847280,66.03000
1.54,2.64,2.3716,6.9696,3.6522640,18.3997440,66.84000
1.54,2.66,2.3716,7.0756,3.6522640,18.8210960,67.65000
1.54,2.68,2.3716,7.1824,3.6522640,19.2488320,68.48000
1.54,2.70,2.3716,7.2900,3.6522640,19.6830000,69.31000
1.54,2.72,2.3716,7.3984,3.6522640,20.1236480,70.14000
1.54,2.74,2.3716,7.5076,3.6522640,20.5708240,70.99000
1.54,2.76,2.3716,7.6176,3.6522640,21.0245760,71.84000
1.54,2.78,2.3716,7.7284,3.6522640,21.4849520,72.70000
1.54,2.80,2.3716,7.8400,3.6522640,21.9520000,73.57000
1.54,2.82,2.3716,7.9524,3.6522640,22.4257680,74.44000
1.54,2.84,2.3716,8.0656,3.6522640,22.9063040,75.33000
1.54,2.86,2.3716,8.1796,3.6522640,23.3936560,76.22000
1.54,2.88,2.3716,8.2944,3.6522640,23.8878720,77.11000
1.54,2.90,2.3716,8.4100,3.6522640,24.3890000,78.02000
1.54,2.92,2.3716,8.5264,3.6522640,24.8970880,78.93000
1.54,2.94,2.3716,8.6436,3.6522640,25.4121840,79.85000
1.54,2.96,2.3716,8.7616,3.6522640,25.9343360,80.78000
1.54,2.98,2.3716,8.8804,3.6522640,26.4635920,81.72000
1.54,3.00,2.3716,9.0000,3.6522640,27.0000000,82.66000
1.54,3.02,2.3716,9.1204,3.6522640,27.5436080,83.61000
1.54,3.04,2.3716,9.2416,3.6522640,28.0944640,84.57000
1.54,3.06,2.3716,9.3636,3.6522640,28.6526160,85.54000
1.54,3.08,2.3716,9.4864,3.6522640,29.2181120,86.51000
1.54,3.10,2.3716,9.6100,3.6522640,29.7910000,87.49000
1.54,3.12,2.3716,9.7344,3.6522640,30.3713280,88.48000
1.54,3.14,2.3716,9.8596,3.6522640,30.9591440,89.48000
1.54,3.16,2.3716,9.9856,3.6522640,31.5544960,90.48000
1.54,3.18,2.3716,10.1124,3.6522640,32.1574320,91.49000
1.54,3.20,2.3716,10.2400,3.6522640,32.7680000,92.51000
1.54,3.22,2.3716,10.3684,3.6522640,33.3862480,93.54000
1.54,3.24,2.3716,10.4976,3.6522640,34.0122240,94.57000
1.54,3.26,2.3716,10.6276,3.6522640,34.6459760,95.62000
1.54,3.28,2.3716,10.7584,3.6522640,35.2875520,96.66000
1.54,3.30,2.3716,10.8900,3.6522640,35.9370000,97.72000
1.54,3.32,2.3716,11.0224,3.6522640,36.5943680,98.79000
1.54,3.34,2.3716,11.1556,3.6522640,37.2597040,99.86000
1.54,3.36,2.3716,11.2896,3.6522640,37.9330560,100.94000
1.54,3.38,2.3716,11.4244,3.6522640,38.6144720,102.03000
1.54,3.40,2.3716,11.5600,3.6522640,39.3040000,103.12000
1.54,3.42,2.3716,11.6964,3.6522640,40.0016880,104.22000
1.54,3.44,2.3716,11.8336,3.6522640,40.7075840,105.33000
1.54,3.46,2.3716,11.9716,3.6522640,41.4217360,106.45000
1.54,3.48,2.3716,12.1104,3.6522640,42.1441920,107.58000
1.54,3.50,2.3716,12.2500,3.6522640,42.8750000,108.71000
1.54,3.52,2.3716,12.3904,3.6522640,43.6142080,109.85000
1.54,3.54,2.3716,12.5316,3.6522640,44.3618640,111.00000
1.54,3.56,2.3716,12.6736,3.6522640,45.1180160,112.15000
1.54,3.58,2.3716,12.8164,3.6522640,45.8827120,113.32000
1.54,3.60,2.3716,12.9600,3.6522640,46.6560000,114.49000
1.54,3.62,2.3716,13.1044,3.6522640,47.4379280,115.67000
1.54,3.64,2.3716,13.2496,3.6522640,48.2285440,116.85000
1.54,3.66,2.3716,13.3956,3.6522640,49.0278960,118.04000
1.54,3.68,2.3716,13.5424,3.6522640,49.8360320,119.25000
1.54,3.70,2.3716,13.6900,3.6522640,50.6530000,120.45000
1.54,3.72,2.3716,13.8384,3.6522640,51.4788480,121.67000
1.54,3.74,2.3716,13.9876,3.6522640,52.3136240,122.89000
1.54,3.76,2.3716,14.1376,3.6522640,53.1573760,124.13000
1.54,3.78,2.3716,14.2884,3.6522640,54.0101520,125.36000
1.54,3.80,2.3716,14.4400,3.6522640,54.8720000,126.61000
1.54,3.82,2.3716,14.5924,3.6522640,55.7429680,127.87000
1.54,3.84,2.3716,14.7456,3.6522640,56.6231040,129.13000
1.54,3.86,2.3716,14.8996,3.6522640,57.5124560,130.40000
1.54,3.88,2.3716,15.0544,3.6522640,58.4110720,131.67000
1.54,3.90,2.3716,15.2100,3.6522640,59.3190000,132.96000
1.54,3.92,2.3716,15.3664,3.6522640,60.2362880,134.25000
1.54,3.94,2.3716,15.5236,3.6522640,61.1629840,135.55000
1.54,3.96,2.3716,15.6816,3.6522640,62.0991360,136.86000
1.54,3.98,2.3716,15.8404,3.6522640,63.0447920,138.17000
1.54,4.00,2.3716,16.0000,3.6522640,64.0000000,139.49000
1.56,0.00,2.4336,0.0000,3.7964160,0.0000000,25.95000
1.56,0.02,2.4336,0.0004,3.7964160,0.0000080,25.76000
1.56,0.04,2.4336,0.0016,3.7964160,0.0000640,25.59000
1.56,0.06,2.4336,0.0036,3.7964160,0.0002160,25.42000
1.56,0.08,2.4336,0.0064,3.7964160,0.0005120,25.26000
1.56,0.10,2.4336,0.0100,3.7964160,0.0010000,25.10000
1.56,0.12,2.4336,0.0144,3.7964160,0.0017280,24.95000
1.56,0.14,2.4336,0.0196,3.7964160,0.0027440,24.81000
1.56,0.16,2.4336,0.0256,3.7964160,0.0040960,24.68000
1.56,0.18,2.4336,0.0324,3.7964160,0.0058320,24.56000
1.56,0.20,2.4336,0.0400,3.7964160,0.0080000,24.44000
1.56,0.22,2.4336,0.0484,3.7964160,0.0106480,24.33000
1.56,0.24,2.4336,0.0576,3.7964160,0.0138240,24.23000
1.56,0.26,2.4336,0.0676,3.7964160,0.0175760,24.14000
1.56,0.28,2.4336,0.0784,3.7964160,0.0219520,24.05000
1.56,0.30,2.4336,0.0900,3.7964160,0.0270000,23.97000
1.56,0.32,2.4336,0.1024,3.7964160,0.0327680,23.90000
1.56,0.34,2.4336,0.1156,3.7964160,0.0393040,23.84000
1.56,0.36,2.4336,0.1296,3.7964160,0.0466560,23.78000
1.56,0.38,2.4336,0.1444,3.7964160,0.0548720,23.73000
1.56,0.40,2.4336,0.1600,3.7964160,0.0640000,23.69000
1.56,0.42,2.4336,0.1764,3.7964160,0.0740880,23.66000
1.56,0.44,2.4336,0.1936,3.7964160,0.0851840,23.63000
1.56,0.46,2.4336,0.2116,3.7964160,0.0973360,23.61000
1.56,0.48,2.4336,0.2304,3.7964160,0.1105920,23.60000
1.56,0.50,2.4336,0.2500,3.7964160,0.1250000,23.60000
1.56,0.52,2.4336,0.2704,3.7964160,0.1406080,23.60000
1.56,0.54,2.4336,0.2916,3.7964160,0.1574640,23.61000
1.56,0.56,2.4336,0.3136,3.7964160,0.1756160,23.63000
1.56,0.58,2.4336,0.3364,3.7964160,0.1951120,23.66000
1.56,0.60,2.4336,0.3600,3.7964160,0.2160000,23.69000
1.56,0.62,2.4336,0.3844,3.7964160,0.2383280,23.73000
1.56,0.64,2.4336,0.4096,3.7964160,0.2621440,23.78000
1.56,0.66,2.4336,0.4356,3.7964160,0.2874960,23.84000
1.56,0.68,2.4336,0.4624,3.7964160,0.3144320,23.90000
1.56,0.70,2.4336,0.4900,3.7964160,0.3430000,23.97000
1.56,0.72,2.4336,0.5184,3.7964160,0.3732480,24.05000
1.56,0.74,2.4336,0.5476,3.7964160,0.4052240,24.14000
1.56,0.76,2.4336,0.5776,3.7964160,0.4389760,24.23000
1.56,0.78,2.4336,0.6084,3.7964160,0.4745520,24.33000
1.56,0.80,2.4336,0.6400,3.7964160,0.5120000,24.44000
1.56,0.82,2.4336,0.6724,3.7964160,0.5513680,24.56000
1.56,0.84,2.4336,0.7056,3.7964160,0.5927040,24.68000
1.56,0.86,2.4336,0.7396,3.7964160,0.6360560,24.81000
1.56,0.88,2.4336,0.7744,3.7964160,0.6814720,24.95000
1.56,0.90,2.4336,0.8100,3.7964160,0.7290000,25.10000
1.56,0.92,2.4336,0.8464,3.7964160,0.7786880,25.26000
1.56,0.94,2.4336,0.8836,3.7964160,0.8305840,25.42000
1.56,0.96,2.4336,0.9216,3.7964160,0.8847360,25.59000
1.56,0.98,2.4336,0.9604,3.7964160,0.9411920,25.76000
1.56,1.00,2.4336,1.0000,3.7964160,1.0000000,25.95000
1.56,1.02,2.4336,1.0404,3.7964160,1.0612080,26.14000
1.56,1.04,2.4336,1.0816,3.7964160,1.1248640,26.34000
1.56,1.06,2.4336,1.1236,3.7964160,1.1910160,26.55000
1.56,1.08,2.4336,1.1664,3.7964160,1.2597120,26.76000
1.56,1.10,2.4336,1.2100,3.7964160,1.3310000,26.98000
1.56,1.12,2.4336,1.2544,3.7964160,1.4049280,27.21000
1.56,1.14,2.4336,1.2996,3.7964160,1.4815440,27.45000
1.56,1.16,2.4336,1.3456,3.7964160,1.5608960,27.69000
1.56,1.18,2.4336,1.3924,3.7964160,1.6430320,27.95000
1.56,1.20,2.4336,1.4400,3.7964160,1.7280000,28.21000
1.56,1.22,2.4336,1.4884,3.7964160,1.8158480,28.47000
